"ID"	,"REG_NO"	,"CORP_NAME"
"11979"	,"320282000254436"	,宜兴市佳诚纸业有限公司
"11981"	,"913202143138844920"	,无锡市兴嘉印刷包装有限公司
"11989"	,"91320205581022880M"	,无锡纯宇环保制品有限公司
"11997"	,"9132028230203496XQ"	,宜兴市盛禹包装有限公司
"12018"	,"91320281313714717G"	,江阴市飞翔包装材料有限公司
"12058"	,"913202810586852767"	,江阴市丰泽包装材料有限公司
"12077"	,"913202053211830394"	,无锡峰科包装材料有限公司
"12084"	,"91320281079860408D"	,江阴市润泽包装材料有限公司
"12094"	,"91320281667021069"	,江阴市明燕纸箱有限公司
"12098"	,"913202053211317145"	,无锡广欣塑料包装有限公司
"12108"	,"91320205550257193C"	,无锡市森邦纸品有限公司
"12114"	,"91320205321266918T"	,无锡市荡口四方铝箔彩印有限公司
"12128"	,"320282000367292"	,宜兴市华丽印铁制罐有限公司
"12138"	,"91320205323806615X"	,无锡市正大包装有限公司
"12141"	,"91320282566889304E"	,宜兴金亚包装材料有限公司
"12142"	,"913202055925903819"	,无锡胜耀盟包装制品有限公司
"12159"	,"320282000163755"	,宜兴市旭晟包装有限公司
"12160"	,"91320281736540560X"	,江阴市海湖包装有限公司
"12161"	,"913202823019736744"	,宜兴市安达包装有限公司
"12198"	,"91320282094164507E"	,宜兴市华尚纸制品有限公司
"12216"	,"91320204686566956F"	,无锡汇和纸制品有限公司
"11024"	,"320281000201703230291"	,江阴市雄泰塑料包装有限公司
"11066"	,"320200000200228"	,无锡远嘉图文快印有限公司
"11073"	,"913202827983491206"	,宜兴市明亿包装有限公司
"11169"	,"91320281555866940c"	,江阴通泰包装材料有限公司
"11180"	,"91320205765889374M"	,无锡中环包装有限公司
"11188"	,"91320281767396602W"	,江阴市港裕纸制品有限公司
"11198"	,"9132028105868832XL"	,江阴市森茂包装材料有限公司
"11206"	,"91320205783388960X"	,无锡市金灿服饰包装有限公司
"11213"	,"320200000076140"	,无锡市红光标牌有限公司
"11214"	,"91320205593985086L"	,无锡市人禾包装装潢有限公司
"11225"	,"91320205595605104J"	,无锡达顺包装材料有限公司
"11226"	,"91320282591196809H"	,宜兴市玖通包装材料有限公司
"11233"	,"320281000387420"	,江阴利邦印刷有限公司
"11237"	,"913202810586618218"	,江阴市江泰高分子新材料有限公司
"11238"	,"91320205051825600D"	,无锡市顺意印刷包装有限公司
"11251"	,"91320206765128188E"	,无锡圣美包装制品有限公司
"11253"	,"913202056748855895"	,无锡百得包装材料有限公司
"11255"	,"913202060618851215"	,无锡市涔源包装印刷有限公司
"11257"	,"91320281051845185A"	,江阴市华彩包装材料有限公司
"11258"	,"91320205591124047W"	,无锡盛唐纸品包装有限公司
"11368"	,"9132028178274488XE"	,江阴市润达商务印刷有限公司
"11369"	,"3202281000393093"	,江阴申隆包装材料有限公司
"11399"	,"91320281072786305B"	,江阴市欧瑞铝塑包装有限公司
"11400"	,"320213000187653"	,无锡市紫荆包装有限公司
"11423"	,"91320281074698771W"	,江阴国荣彩印有限公司
"11468"	,"91320205683533462N"	,无锡市万事达塑料包装制品有限公司
"11482"	,"9132020506761180x0"	,无锡金麒麟包装制品有限公司
"11495"	,"320282000105615"	,无锡市天光包装有限公司
"11500"	,"91320214558066690D"	,无锡雁杰包装材料有限公司
"11534"	,"913202067890961769"	,无锡市康强包装材料有限公司
"11540"	,"913202055642657417"	,无锡天智印包装制品有限公司
"11547"	,"320205000199672"	,无锡市丰铖印刷包装有限公司
"11550"	,"320213000136305"	,无锡海顺纸业有限公司
"11551"	,"320213000179330"	,无锡市前程纸包装有限公司
"11569"	,"9132020506627555XY"	,无锡宏诰包装制品有限公司
"11578"	,"9132021306185291XF"	,无锡道鑫塑业有限公司
"11580"	,"320205000161696"	,无锡怡海盈天包装制品有限公司
"11589"	,"9132020556917032X5"	,无锡市益昌包装制品有限公司
"11608"	,"91320200055206057Y"	,宝艺新材料股份有限公司
"11627"	,"91320206084416029M"	,无锡市欣诚包装材料有限公司
"11648"	,"9132028106456389XB"	,江阴市昌瑞包装材料有限公司
"3351"	,"913202027455540162"	,无锡市崇安区华佳印刷厂
"3082"	,"92320206MA1NW4FC93"	,无锡市阳山镇陆区文化印刷厂
"1953"	,"320281000049301"	,江阴市食品彩印有限公司
"1962"	,"91320281250415532H"	,江阴市金叶彩印有限公司
"1968"	,"91320281628345442A"	,江阴市华顺铝塑包装有限公司
"2534"	,"320281000098545"	,江阴华泰彩印包装有限公司
"3237"	,"320282600037350"	,宜兴市新街街道归径光明印刷厂
"2014"	,"320281000128413"	,江阴市正诚印刷有限公司
"2033"	,"320281000059255"	,江阴市同利彩印有限公司
"2041"	,"91320281142270073G"	,江阴市马镇朋林五金塑料厂
"2043"	,"913202817035187111"	,江阴市三友塑料彩印厂（普通合伙）
"2045"	,"91320281716831299Y"	,江阴市惠国塑料制品有限公司
"2049"	,"913202812504158587"	,江阴市东泰标牌有限公司
"2053"	,"320281000070419"	,江阴申鹏金属制品有限公司
"2059"	,"913202816283458131"	,江阴市诚信彩塑包装厂
"2065"	,"320281000041491"	,江阴市庆华彩印纸箱厂
"2072"	,"913202812503908656"	,江阴市北国东风铁塑包装厂
"2074"	,"91320281703517751X"	,江阴市新桥彩印有限公司
"2080"	,"91320281250371816U"	,江阴市新艺彩印包装有限公司
"2081"	,"91320281713266618K"	,江阴市华东喷雾包装有限公司
"2097"	,"9132028162842460X1"	,江阴市东新橡胶电器有限公司
"2099"	,"913202817301150612"	,江阴市长泾建宏彩印有限公司
"2101"	,"913202812504094158"	,江阴叶华塑胶有限公司
"12237"	,"91320206089393209K"	,无锡市鼎益包装材料有限公司
"12240"	,"91320214553755497U"	,无锡玉成包装材料有限公司
"12244"	,"913202053982609365"	,无锡海铮金属包装制品有限公司
"12258"	,"91320205302004365L"	,无锡宝利来包装材料有限公司
"12268"	,"91320205338886136M"	,无锡泾洋印刷有限公司
"12273"	,"9132028133116021XA"	,江阴市华瑞彩印包装有限公司
"12291"	,"913202053139816712"	,无锡市艺美佳包装制品有限公司
"12324"	,"320205000233974"	,无锡尚帆包装材料有限公司
"12333"	,"9132028139820482x6"	,江阴市隆辉包装材料有限公司
"12347"	,"91320206339023391K"	,无锡市虹美彩印有限公司
"12360"	,"320281000499687"	,江阴市红益印刷有限公司
"12362"	,"91320381323948402A"	,江阴辉煌包装材料有限公司
"12387"	,"320205000118320"	,无锡卓伟纸制品商贸有限公司
"12388"	,"91320204323547772G"	,无锡市海通印刷有限公司
"12403"	,"91320206346335668L"	,无锡博艺包装材料有限公司
"12405"	,"91320205MA1MAWJJ78"	,无锡中燕印刷有限公司
"12406"	,"91320205346524397B"	,无锡辰尚纸塑包装有限公司
"12407"	,"91320205321192111F"	,无锡金枫叶包装制品有限公司
"12408"	,"91320205595571530N"	,无锡市惠鸿包装材料有限公司
"12419"	,"91320281MA1MA9331R"	,江阴市辰达印刷包装有限公司
"12421"	,"91320205MA1MCLK41J"	,无锡锦创材料包装有限公司
"12422"	,"91320206MA1MDYR048"	,无锡市稍塘纸箱包装有限公司
"12432"	,"91320205590035456P"	,江苏远翔物联科技有限公司
"12434"	,"91320281MA1MB3U40C"	,江阴市东铭塑料包装有限公司
"12435"	,"91320282354550798M"	,宜兴市欣博印铁包装有限公司
"12441"	,"9132020569075778XE"	,无锡市易达包装制品有限公司
"12444"	,"91320205MA1MEC518B"	,无锡市翔飞包装印刷有限公司
"12455"	,"91320281MA1MEJ656C"	,江阴市海源印刷有限公司
"12498"	,"91320205339010013L"	,无锡市锡鼎彩印包装有限公司
"12520"	,"91320205089390649A"	,无锡市缘和包装有限公司
"12521"	,"91320205354562641T"	,无锡市腾兴印刷包装有限公司
"12546"	,"913202817539449976"	,江阴市亿佳包装制品有限公司
"12550"	,"91320281731156746K"	,江阴市天普包装有限公司
"12553"	,"91320205338926070M"	,无锡永润达包装材料有限公司
"12554"	,"91320205MA1MEK5T9T"	,无锡市金晟印刷包装有限公司
"12570"	,"9132028157670822A"	,江阴市奕翔塑业有限公司
"12586"	,"91320205MA1MPUM15Y"	,无锡市美露印刷有限公司
"12606"	,"91320281798315457D"	,江阴市天卯服饰有限公司
"14169"	,"913202065580473182"	,无锡新树胶粘制品有限公司
"14185"	,"91320206MA21G6XU0T"	,无锡崇亚印铁包装有限公司
"12623"	,"913202813549340974"	,江阴市乐华包装科技有限公司
"12624"	,"913202145725623593"	,无锡创美智印科技有限公司
"12625"	,"91320205088083719W"	,无锡乐享印刷包装有限公司
"12626"	,"320205000194915"	,无锡市辰泓包装制品有限公司
"12627"	,"91320205MA1MN0FD6H"	,无锡丰之彩印刷包装有限公司
"12631"	,"9132020535506883XG"	,无锡市花语包装制品有限公司
"12632"	,"913202053310585226"	,无锡国美印刷包装有限公司
"12651"	,"913202063140202234"	,无锡市青峰纸业包装有限公司
"12657"	,"91320281MA1MT3QA2U"	,江阴圣马罐业有限公司
"12680"	,"91320281MA1MP5FR5Q"	,江阴市汇金印务有限公司
"12681"	,"91320282727423282B"	,宜兴威尼特集装袋有限公司
"12684"	,"91320281MA1MQCKY9B"	,江阴市润新印刷包装有限公司
"12690"	,"91320204MA1MFXB27F"	,无锡凯前包装有限公司
"12708"	,"91320205674414429H"	,无锡市美迪包装制品有限公司
"12710"	,"91320281314012813F"	,无锡霖琪复合材料有限公司
"12711"	,"91320281MA1MQTC819"	,江阴市顺驰彩印有限公司
"12721"	,"9132020507271650XQ"	,无锡佰广包装材料有限公司
"12731"	,"9132028279105184XL"	,宜兴市泽峰包装制品有限公司
"13209"	,"91320281MA1MGWWJ22"	,江阴市茂盛包装材料有限公司
"13227"	,"91320206MA1WCFC35J"	,无锡振翔包装科技有限公司
"13245"	,"91320281MA1NUB2KX0"	,江阴市达康包装有限公司
"13247"	,"913202143390408881"	,无锡美胜包装制品有限公司
"13260"	,"91320282628410726B"	,江苏拜富科技股份有限公司
"13264"	,"91320281MA1UY3RK5J"	,江阴市路遥印务有限公司
"13270"	,"913202065642702257"	,无锡凯顺塑膜制造有限公司
"13281"	,"91320281751439807A"	,江阴申启伟业新材料有限公司
"13315"	,"91320206590000560Y"	,无锡市天晟包装制品有限公司
"13316"	,"91320281MA1P0AX33J"	,江阴市龙天包装有限公司
"13317"	,"913202815558026136"	,江阴市大江纸制品有限公司
"13319"	,"91320281MA1Q1K096Q"	,江阴市荣欣溢包装材料有限公司
"13320"	,"91320206582308418Q"	,无锡市西美灵胶粘制品有限公司
"13350"	,"91320281MA1X13JA56"	,无锡佳美达包装科技有限公司
"13373"	,"913202060632019264"	,无锡上美纸制品有限公司
"13380"	,"91320281MA1RAH434W"	,江阴市金汇包装制品有限公司
"13382"	,"91320205MA1MLQQU5X"	,无锡市双智包装有限公司
"13383"	,"91320281MA1WRPM899"	,江阴市坤宝纸品包装材料有限公司
"13398"	,"91320281313998393M"	,江阴市如龙包装材料有限公司
"13401"	,"91320205MA1UT3RX4Q"	,无锡创毅绿色包装材料有限公司
"13404"	,"91320205MA1W82KM4E"	,无锡市炫彩包装有限公司
"13407"	,"91320211240508719J"	,江苏科嘉信息科技有限公司
"13418"	,"91320206346310241J"	,无锡新宏包装制品有限公司
"13439"	,"91320281598640503M"	,江阴市卓彩包装材料有限公司
"13459"	,"91320281MA1UWBGP74"	,江阴恒成彩印包装有限公司
"13482"	,"91320282MA1WPH9WXB"	,宜兴申祥包装材料有限公司
"13491"	,"91320281MA1NBQCG8N"	,江阴市美利塑料包装有限公司
"13499"	,"91320205MA1W6QK76M"	,无锡市百飞亚包装有限公司
"13503"	,"91320281771537789B"	,江阴市嘉益印刷有限公司
"13512"	,"913202055925463720"	,无锡金艺达包装制品有限公司
"13529"	,"91320205MA1XG67W9E"	,无锡瑾瑜包装制品有限公司
"13571"	,"91320281051875755G"	,江阴市神飞包装材料有限公司
"13572"	,"91320281792313418Q"	,江阴市丰源包装材料有限公司
"13616"	,"91320281MA1Y3C3X81"	,江阴市伟帆印刷有限公司
"13621"	,"91320206MA1XA8RN5G"	,无锡市永泰鑫茂彩印包装有限公司
"13629"	,"91320281MA1XBHDN6U"	,江阴市弘鼎包装有限公司
"13631"	,"9132081338964283T"	,江阴市铭泽包装制品有限公司
"13637"	,"91320281MA1N0PN046"	,江阴市禹帆纸品包装有限公司
"13639"	,"9132028166960800X0"	,江阴市信昶包装有限公司
"13653"	,"91320281MA1MQ8C92B"	,江阴市汇通包装有限公司
"12746"	,"913202816871917890"	,江阴市凯旋针织有限公司
"12762"	,"913202826933965455"	,无锡市欧德力包装制品有限公司
"12763"	,"913202816902888723"	,江阴玛丽文具制造有限公司
"12764"	,"91320205MA1NF2LW2U"	,无锡胜迎包装印刷有限公司
"12835"	,"91320205MA1P0TN82E"	,无锡市通鸿印业有限公司
"12836"	,"91320211598631965U"	,无锡长鑫包装材料有限公司
"12853"	,"91320281743703153T"	,江阴市东源防水金属保护膜有限公司
"12883"	,"91320214MA1MR6PYXB"	,无锡海博源包装科技有限公司
"12885"	,"91320205301920687H"	,无锡龙凯包装有限公司
"12891"	,"91320306MA1NG13K21"	,无锡市竹林包装有限公司
"12893"	,"91320281MA1N1AYRXL"	,江阴博艺彩印包装材料有限公司
"12898"	,"91320205586663986J"	,无锡新通联包装制品制造有限公司
"12902"	,"91320281MA1NY2UNX7"	,江阴圆谷包装有限公司
"12923"	,"9132020533920458X3"	,无锡冠豪包装材料科技有限公司
"12928"	,"91320200MA1M96R06B"	,无锡瑞彩包装材料有限公司
"12929"	,"9132028105860785XY"	,江阴市宇诚纸制品有限公司
"12953"	,"91320205MA1P7YCK24"	,无锡中豪纸塑包装制造有限公司
"12964"	,"91320205MA1P96MT4N"	,无锡顺锦纸业有限公司
"12999"	,"913202817132611473"	,江阴市长泾新达塑料薄膜有限公司
"13010"	,"91320205078268269D"	,无锡市贝杰绿色包装材料科技有限公司
"13036"	,"91320205MA1MBE0E1X"	,无锡市潮源包装制品有限公司
"13051"	,"91320281MA1NTT7369"	,江阴朗邦印务科技有限公司
"13056"	,"91320281789900857U"	,江阴市凯宇包装材料有限公司
"13061"	,"91320206MA1PCYBC8Y"	,无锡市新隆欣包装材料有限公司
"13068"	,"913202030782065355"	,无锡多彩包装制品有限公司
"13077"	,"913202060518623219"	,无锡皖北包装材料有限公司
"13078"	,"91320206MA1PBCTB9C"	,无锡恒贻包装印刷有限公司
"13088"	,"91320205MA1MFY8H37"	,无锡正艺标识有限公司
"13089"	,"91320213MA1QEQ0P4A"	,无锡市创辉印象数字印刷有限公司
"13100"	,"91320281MA1N98EF2B"	,江阴亿霖包装有限公司
"13127"	,"91320205MA1W03P72R"	,无锡海立印务包装有限公司
"13128"	,"91320205321215045K"	,博尔森（江苏）科技有限公司
"13169"	,"91320206MA1UX4GY7W"	,无锡市天叶印刷包装有限公司
"13171"	,"91320205079900801G"	,无锡市箱博士包装材料有限公司
"13177"	,"91320282063231797C"	,宜兴市联宜纸业有限公司
"13179"	,"91320206MA1UQMQF6U"	,无锡市茗昌保护膜有限公司
"13182"	,"91320214MA1T89A4XM"	,无锡高精海绵塑料包装有限公司
"13194"	,"91320281MA1NXMT8XL"	,江阴市顺源包装制品有限公司
"13199"	,"91320205MA1T7AR10C"	,无锡佳顺包装材料有限公司
"13200"	,"91320281MA1NX96P7P"	,江阴市嘉腾印刷包装有限公司
"12229"	,"913202053239767615"	,无锡市明悦纸塑包装有限公司
"12233"	,"3202813239185456"	,江阴市正艺包装材料有限公司
"13987"	,"91320213699360316E"	,无锡鼎翰科技有限公司
"13990"	,"91320206MA1MFGCB0P"	,无锡市健鼎包装技术有限公司
"14018"	,"91320281MA20APDW87"	,江阴顺远彩印包装有限责任公司
"14019"	,"91320281MA1P21JG7C"	,江阴吉源包装材料有限公司
"14021"	,"91320281736541424P"	,江阴市一华纸塑包装材料有限公司
"14028"	,"91320281MA1MFE5K4R"	,江苏玉米之恋生物降解新材料有限公司
"14034"	,"91320211MA1YXKBX4H"	,无锡方成包材有限公司
"14036"	,"91320281346372960R"	,江阴欣研印刷有限公司
"14042"	,"9132021332373237XP"	,无锡市天彩品牌策划有限公司
"14043"	,"913202053549862255"	,无锡喜得胜体育用品有限公司
"14061"	,"91320211MA206K5N8B"	,无锡盛富鑫包装科技有限公司
"14063"	,"91320281MA20UNH56C"	,江阴市惠和康包装科技有限公司
"14066"	,"91320281MA20N9Y66J"	,江阴市利旺包装有限公司
"14074"	,"91320281MA20G7M74D"	,江阴市久泰彩印包装有限公司
"14076"	,"91320281MA20YUXH7B"	,江阴恒升印刷有限公司
"14080"	,"91320206MA1XT0AM0W"	,无锡市通利保护膜有限公司
"14102"	,"91320206MA20FF3P7F"	,无锡市博欣包装有限公司
"14152"	,"91320213MA1P4ANA94"	,无锡嘉庆图文制作有限公司
"16111"	,"91320281MA1R64LHXN"	,无锡市易奥康电子科技有限公司
"16113"	,"91320281780261403F"	,江阴市万众钢化玻璃有限公司
"14200"	,"91320205MA1YJ0L31C"	,无锡利源包装制品有限公司
"14228"	,"913202817579551833"	,江阴旺达商务贴有限公司
"14229"	,"91320213607922490R"	,耐帆包装工程(无锡)有限公司
"14232"	,"91320214731188270C"	,无锡市中富达包装装璜有限公司
